udi,product_id,product_type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,failure_type,source_dataset,twf,hdf,pwf,osf,rnf,failure_family
7583,H36996,H,300.4,311.2,1489,45.3,180,0,No Failure,merged,0,0,0,0,0,No Failure
7400,L54579,L,299.6,310.6,1642,35.1,149,0,No Failure,merged,0,0,0,0,0,No Failure
9056,H38469,H,297.3,308.4,1864,23.1,90,0,No Failure,merged,0,0,0,0,0,No Failure
6675,L53854,L,301.5,310.7,1618,35.5,218,0,No Failure,merged,0,0,0,0,0,No Failure
9668,L56847,L,299.2,310.3,1352,48.9,238,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
2397,M17256,M,299.1,308.5,1592,34.2,153,0,No Failure,merged,0,0,0,0,0,No Failure
8429,M23288,M,299.0,310.3,1827,28.0,178,0,No Failure,merged,0,0,0,0,0,No Failure
1238,M16097,M,297.1,308.4,1502,37.3,181,0,No Failure,merged,0,0,0,0,0,No Failure
2410,L49589,L,299.1,308.5,1539,46.8,190,0,No Failure,merged,0,0,0,0,0,No Failure
9125,L56304,L,297.4,308.4,1426,50.4,70,0,No Failure,merged,0,0,0,0,0,No Failure
2208,L49387,L,299.8,309.2,1591,37.5,109,0,No Failure,merged,0,0,0,0,0,No Failure
5116,M19975,M,304.2,313.7,2113,18.4,139,0,No Failure,merged,0,0,0,0,0,No Failure
8927,M23786,M,297.3,308.3,1459,59.6,207,1,Power Failure,merged,0,0,1,1,0,Power Failure
5339,M20198,M,303.3,312.5,1674,32.7,76,0,No Failure,merged,0,0,0,0,0,No Failure
7995,L55174,L,301.0,312.3,1424,43.5,136,0,No Failure,merged,0,0,0,0,0,No Failure
864,L48043,L,296.0,306.7,1416,44.2,46,0,No Failure,merged,0,0,0,0,0,No Failure
6316,M21175,M,301.0,310.4,1517,46.1,145,0,No Failure,merged,0,0,0,0,0,No Failure
5532,M20391,M,302.3,311.7,1504,37.3,107,0,No Failure,merged,0,0,0,0,0,No Failure
3250,L50429,L,301.1,309.8,1493,38.9,149,0,No Failure,merged,0,0,0,0,0,No Failure
9211,M24070,M,297.9,309.0,2456,13.9,82,0,No Failure,merged,0,0,0,0,0,No Failure
6803,M21662,M,301.1,310.7,1621,31.0,108,0,No Failure,merged,0,0,0,0,0,No Failure
4516,L51695,L,302.5,310.4,1415,48.2,117,0,No Failure,merged,0,0,0,0,0,No Failure
7839,L55018,L,300.2,311.6,1372,49.2,195,0,No Failure,merged,0,0,0,0,0,No Failure
3786,L50965,L,302.3,310.9,1545,36.7,18,0,No Failure,merged,0,0,0,0,0,No Failure
3035,H32448,H,300.6,309.7,1470,43.8,18,0,No Failure,merged,0,0,0,0,0,No Failure
7206,L54385,L,299.8,309.7,1483,39.6,87,0,No Failure,merged,0,0,0,0,0,No Failure
4936,L52115,L,303.4,312.3,1479,42.8,92,0,No Failure,merged,0,0,0,0,0,No Failure
2081,L49260,L,299.3,309.2,2280,15.4,207,0,No Failure,merged,0,0,0,0,0,No Failure
5908,H35321,H,300.8,310.4,1419,46.4,200,0,No Failure,merged,0,0,0,0,0,No Failure
9613,M24472,M,299.0,310.2,1625,31.8,89,0,No Failure,merged,0,0,0,0,0,No Failure
9923,H39336,H,298.6,308.8,1566,39.1,36,0,No Failure,merged,0,0,0,0,0,No Failure
7520,L54699,L,300.2,311.6,1999,21.0,19,0,No Failure,merged,0,0,0,0,0,No Failure
865,M15724,M,296.0,306.7,2044,22.3,48,0,No Failure,merged,0,0,0,0,0,No Failure
2742,L49921,L,299.6,309.0,1378,51.9,162,0,No Failure,merged,0,0,0,0,0,No Failure
9467,L56646,L,298.6,309.4,1471,48.0,141,0,No Failure,merged,0,0,0,0,0,No Failure
3304,L50483,L,301.2,310.4,1390,49.9,74,0,No Failure,merged,0,0,0,0,0,No Failure
1180,L48359,L,297.3,308.4,1441,43.4,14,0,No Failure,merged,0,0,0,0,0,No Failure
7770,L54949,L,300.3,311.5,1552,38.9,23,0,No Failure,merged,0,0,0,0,0,No Failure
7294,L54473,L,300.1,310.5,1627,29.2,95,0,No Failure,merged,0,0,0,0,0,No Failure
3146,M18005,M,300.5,310.0,1415,43.5,98,0,No Failure,merged,0,0,0,0,0,No Failure
3754,L50933,L,302.2,311.0,1463,46.8,150,0,No Failure,merged,0,0,0,0,0,No Failure
7284,M22143,M,300.0,310.2,1443,58.7,68,0,No Failure,merged,0,0,0,0,0,No Failure
530,L47709,L,297.6,309.5,1569,36.2,63,0,No Failure,merged,0,0,0,0,0,No Failure
8515,L55694,L,298.2,309.4,1447,47.1,185,0,No Failure,merged,0,0,0,0,0,No Failure
9051,M23910,M,297.4,308.5,1566,31.4,76,0,No Failure,merged,0,0,0,0,0,No Failure
6126,L53305,L,300.9,310.9,1995,20.2,105,0,No Failure,merged,0,0,0,0,0,No Failure
9782,L56961,L,298.8,309.9,1441,41.6,62,0,No Failure,merged,0,0,0,0,0,No Failure
2375,M17234,M,299.2,308.4,1538,38.0,98,0,No Failure,merged,0,0,0,0,0,No Failure
3485,L50664,L,301.9,310.8,1519,39.0,90,0,No Failure,merged,0,0,0,0,0,No Failure
7606,H37019,H,300.4,311.3,2026,20.3,26,0,No Failure,merged,0,0,0,0,0,No Failure
2290,L49469,L,299.4,308.7,1504,37.8,112,0,No Failure,merged,0,0,0,0,0,No Failure
7909,L55088,L,300.7,312.3,1715,26.8,146,0,No Failure,merged,0,0,0,0,0,No Failure
1287,L48466,L,298.5,309.6,1582,40.3,103,0,No Failure,merged,0,0,0,0,0,No Failure
1625,M16484,M,297.8,307.8,1310,57.9,70,0,No Failure,merged,0,0,0,0,0,No Failure
3359,L50538,L,301.5,310.6,1522,36.6,202,0,No Failure,merged,0,0,0,0,0,No Failure
7800,L54979,L,300.0,311.4,1374,41.9,96,0,No Failure,merged,0,0,0,0,0,No Failure
9433,L56612,L,298.0,308.7,1619,40.1,45,0,No Failure,merged,0,0,0,0,0,No Failure
2298,L49477,L,299.3,308.7,1802,26.0,130,0,No Failure,merged,0,0,0,0,0,No Failure
9075,M23934,M,297.2,308.1,1554,41.3,147,0,No Failure,merged,0,0,0,0,0,No Failure
9673,H39086,H,299.0,310.2,1744,31.5,0,0,No Failure,merged,0,0,0,0,0,No Failure
4128,H33541,H,302.0,310.6,1438,43.2,12,0,No Failure,merged,0,0,0,0,0,No Failure
2010,M16869,M,298.6,308.3,1717,28.7,29,0,No Failure,merged,0,0,0,0,0,No Failure
6937,L54116,L,300.6,311.1,1471,40.7,26,0,No Failure,merged,0,0,0,0,0,No Failure
4629,M19488,M,303.0,311.1,1597,36.7,191,0,No Failure,merged,0,0,0,0,0,No Failure
1030,M15889,M,296.2,307.3,1477,35.2,53,0,No Failure,merged,0,0,0,0,0,No Failure
511,L47690,L,297.5,309.3,1564,37.5,20,0,No Failure,merged,0,0,0,0,0,No Failure
8196,L55375,L,299.4,310.8,1376,53.9,215,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
7680,L54859,L,300.7,311.7,1635,32.4,213,0,No Failure,merged,0,0,0,0,0,No Failure
513,L47692,L,297.5,309.2,1426,44.8,24,0,No Failure,merged,0,0,0,0,0,No Failure
5823,M20682,M,301.3,311.0,1463,50.2,214,0,No Failure,merged,0,0,0,0,0,No Failure
8653,H38066,H,297.3,308.3,1461,41.5,108,0,No Failure,merged,0,0,0,0,0,No Failure
9837,M24696,M,298.4,309.3,1390,53.6,5,0,No Failure,merged,0,0,0,0,0,No Failure
9524,L56703,L,299.0,310.2,1494,40.6,67,0,No Failure,merged,0,0,0,0,0,No Failure
4841,L52020,L,303.4,311.9,1298,63.9,59,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
5993,L53172,L,300.7,310.6,1288,47.2,216,0,No Failure,merged,0,0,0,0,0,No Failure
9264,L56443,L,298.3,309.1,1593,40.1,18,0,No Failure,merged,0,0,0,0,0,No Failure
9241,M24100,M,298.1,308.7,1362,49.6,158,0,No Failure,merged,0,0,0,0,0,No Failure
4100,L51279,L,302.0,310.4,1464,47.2,159,0,No Failure,merged,0,0,0,0,0,No Failure
7977,H37390,H,301.2,312.4,1395,47.8,90,0,No Failure,merged,0,0,0,0,0,No Failure
4973,H34386,H,303.8,312.6,1811,24.9,183,0,No Failure,merged,0,0,0,0,0,No Failure
9871,H39284,H,299.0,309.9,1884,25.6,100,0,No Failure,merged,0,0,0,0,0,No Failure
9732,L56911,L,298.8,310.0,1389,49.6,149,0,No Failure,merged,0,0,0,0,0,No Failure
2233,L49412,L,299.5,308.6,1672,30.5,177,0,No Failure,merged,0,0,0,0,0,No Failure
5700,L52879,L,302.4,311.9,1867,25.9,121,0,No Failure,merged,0,0,0,0,0,No Failure
6907,M21766,M,301.0,311.5,1530,43.9,165,0,No Failure,merged,0,0,0,0,0,No Failure
9078,L56257,L,297.3,308.1,1762,26.1,154,0,No Failure,merged,0,0,0,0,0,No Failure
1281,H30694,H,298.3,309.5,1521,37.1,84,0,No Failure,merged,0,0,0,0,0,No Failure
5668,L52847,L,302.2,311.4,2080,19.2,31,0,No Failure,merged,0,0,0,0,0,No Failure
4348,H33761,H,301.9,309.8,1724,27.5,126,0,No Failure,merged,0,0,0,0,0,No Failure
9729,L56908,L,298.8,309.8,1563,33.7,143,0,No Failure,merged,0,0,0,0,0,No Failure
4316,M19175,M,301.4,310.0,1651,29.8,44,0,No Failure,merged,0,0,0,0,0,No Failure
7215,M22074,M,299.9,309.8,1625,41.2,109,0,No Failure,merged,0,0,0,0,0,No Failure
2177,M17036,M,299.6,309.3,1387,48.3,25,0,No Failure,merged,0,0,0,0,0,No Failure
1350,L48529,L,298.7,310.2,1402,45.9,30,0,No Failure,merged,0,0,0,0,0,No Failure
400,L47579,L,297.4,308.4,1392,49.7,174,0,No Failure,merged,0,0,0,0,0,No Failure
2634,L49813,L,300.1,309.8,1532,39.8,115,0,No Failure,merged,0,0,0,0,0,No Failure
4418,L51597,L,302.6,310.4,1365,66.8,80,1,Power Failure,merged,0,1,1,0,0,Power Failure
2271,L49450,L,299.3,308.6,1437,48.1,67,0,No Failure,merged,0,0,0,0,0,No Failure
5260,L52439,L,303.5,312.9,1544,36.9,87,0,No Failure,merged,0,0,0,0,0,No Failure
37,M14896,M,298.9,309.2,1581,36.7,101,0,No Failure,merged,0,0,0,0,0,No Failure
8788,M23647,M,297.5,308.5,1699,30.1,40,0,No Failure,merged,0,0,0,0,0,No Failure
9110,L56289,L,297.5,308.6,1513,39.7,32,0,No Failure,merged,0,0,0,0,0,No Failure
289,H29702,H,298.2,308.4,1385,42.2,98,0,No Failure,merged,0,0,0,0,0,No Failure
299,H29712,H,297.9,308.5,2129,18.7,126,0,No Failure,merged,0,0,0,0,0,No Failure
1982,L49161,L,298.0,307.6,1385,45.0,158,0,No Failure,merged,0,0,0,0,0,No Failure
1222,M16081,M,297.0,308.3,1399,46.4,132,1,Random Failures,merged,0,0,0,0,1,Random Failures
4685,M19544,M,303.6,311.8,1421,44.8,101,0,No Failure,merged,0,0,0,0,0,No Failure
4071,L51250,L,302.0,310.7,1348,58.1,83,0,No Failure,merged,0,0,0,0,0,No Failure
5884,L53063,L,301.4,311.1,1800,26.0,135,0,No Failure,merged,0,0,0,0,0,No Failure
1517,L48696,L,298.2,308.9,1278,54.0,18,0,No Failure,merged,0,0,0,0,0,No Failure
8277,L55456,L,298.8,310.5,1384,52.8,200,0,No Failure,merged,0,0,0,0,0,No Failure
2125,L49304,L,299.2,308.9,1430,39.1,117,0,No Failure,merged,0,0,0,0,0,No Failure
9,M14868,M,298.3,308.7,1667,28.6,18,0,No Failure,merged,0,0,0,0,0,No Failure
2889,M17748,M,300.6,309.6,1365,50.0,70,0,No Failure,merged,0,0,0,0,0,No Failure
969,L48148,L,295.9,306.7,1547,40.9,107,0,No Failure,merged,0,0,0,0,0,No Failure
2181,H31594,H,299.6,309.2,1597,36.3,35,0,No Failure,merged,0,0,0,0,0,No Failure
5778,L52957,L,301.6,311.1,1408,44.4,106,0,No Failure,merged,0,0,0,0,0,No Failure
4761,L51940,L,303.6,311.7,1546,38.5,64,0,No Failure,merged,0,0,0,0,0,No Failure
7047,M21906,M,300.7,310.5,1863,22.2,111,0,No Failure,merged,0,0,0,0,0,No Failure
3202,L50381,L,300.2,309.1,1479,47.0,22,0,No Failure,merged,0,0,0,0,0,No Failure
1935,L49114,L,298.1,307.9,1698,33.3,40,0,No Failure,merged,0,0,0,0,0,No Failure
5293,M20152,M,303.9,313.3,1567,35.0,168,0,No Failure,merged,0,0,0,0,0,No Failure
1103,L48282,L,296.8,307.5,1347,54.8,43,0,No Failure,merged,0,0,0,0,0,No Failure
3022,L50201,L,300.5,309.8,1421,49.6,211,0,No Failure,merged,0,0,0,0,0,No Failure
6335,M21194,M,300.4,309.8,1725,30.4,195,0,No Failure,merged,0,0,0,0,0,No Failure
3681,L50860,L,302.2,311.5,1744,31.2,172,0,No Failure,merged,0,0,0,0,0,No Failure
7663,M22522,M,300.5,311.6,1658,30.4,170,0,No Failure,merged,0,0,0,0,0,No Failure
3781,L50960,L,302.4,311.1,1446,42.9,5,0,No Failure,merged,0,0,0,0,0,No Failure
911,L48090,L,295.5,306.0,1546,35.9,169,0,No Failure,merged,0,0,0,0,0,No Failure
7799,L54978,L,300.0,311.5,1812,28.3,94,0,No Failure,merged,0,0,0,0,0,No Failure
6303,L53482,L,301.2,310.6,1437,51.2,112,0,No Failure,merged,0,0,0,0,0,No Failure
5735,L52914,L,302.3,311.8,1369,56.2,208,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
2314,M17173,M,299.1,308.8,1725,26.6,172,0,No Failure,merged,0,0,0,0,0,No Failure
3713,L50892,L,302.3,311.5,1543,33.1,39,0,No Failure,merged,0,0,0,0,0,No Failure
8478,H37891,H,298.5,309.6,1579,33.5,91,0,No Failure,merged,0,0,0,0,0,No Failure
1167,M16026,M,297.1,308.1,1506,37.7,210,0,No Failure,merged,0,0,0,0,0,No Failure
7381,L54560,L,299.6,310.2,1743,24.8,99,0,No Failure,merged,0,0,0,0,0,No Failure
6269,L53448,L,300.9,310.5,1616,33.5,25,0,No Failure,merged,0,0,0,0,0,No Failure
6402,M21261,M,300.0,309.6,1573,39.7,162,0,No Failure,merged,0,0,0,0,0,No Failure
9178,L56357,L,297.9,309.1,1504,43.0,4,0,No Failure,merged,0,0,0,0,0,No Failure
2720,L49899,L,299.5,309.2,1690,29.2,108,0,No Failure,merged,0,0,0,0,0,No Failure
2492,L49671,L,299.1,308.9,1445,43.4,197,0,No Failure,merged,0,0,0,0,0,No Failure
6225,L53404,L,301.2,311.0,1612,32.9,129,0,No Failure,merged,0,0,0,0,0,No Failure
9603,L56782,L,298.9,310.2,1705,32.5,63,0,No Failure,merged,0,0,0,0,0,No Failure
1523,H30936,H,298.2,309.0,1562,37.7,36,0,No Failure,merged,0,0,0,0,0,No Failure
6042,M20901,M,300.7,311.0,1418,49.3,106,0,No Failure,merged,0,0,0,0,0,No Failure
9268,L56447,L,298.2,308.8,1362,57.3,28,0,No Failure,merged,0,0,0,0,0,No Failure
515,L47694,L,297.4,309.2,1620,33.2,28,0,No Failure,merged,0,0,0,0,0,No Failure
5287,L52466,L,303.8,313.1,1422,42.4,152,0,No Failure,merged,0,0,0,0,0,No Failure
2652,L49831,L,299.9,309.5,2008,20.4,165,0,No Failure,merged,0,0,0,0,0,No Failure
8624,M23483,M,297.5,308.3,1476,45.6,31,0,No Failure,merged,0,0,0,0,0,No Failure
9840,M24699,M,298.4,309.2,1491,51.2,13,0,No Failure,merged,0,0,0,0,0,No Failure
8583,M23442,M,297.5,308.1,1334,72.0,151,1,Power Failure,merged,0,0,1,0,0,Power Failure
3641,H33054,H,302.4,311.6,1544,39.1,70,0,No Failure,merged,0,0,0,0,0,No Failure
306,L47485,L,297.8,308.4,2129,19.2,148,0,No Failure,merged,0,0,0,0,0,No Failure
5478,L52657,L,302.7,312.1,1763,26.5,184,0,No Failure,merged,0,0,0,0,0,No Failure
3363,L50542,L,301.4,310.6,1445,43.9,210,0,No Failure,merged,0,0,0,0,0,No Failure
71,M14930,M,298.9,309.0,1924,22.6,193,0,No Failure,merged,0,0,0,0,0,No Failure
7903,M22762,M,300.7,312.3,1430,47.2,131,0,No Failure,merged,0,0,0,0,0,No Failure
8240,L55419,L,299.0,310.4,1339,49.6,94,0,No Failure,merged,0,0,0,0,0,No Failure
5529,L52708,L,302.4,311.8,1384,50.9,99,0,No Failure,merged,0,0,0,0,0,No Failure
4494,L51673,L,302.7,310.5,1511,37.7,60,0,No Failure,merged,0,0,0,0,0,No Failure
4149,L51328,L,301.9,310.3,1972,21.3,67,0,No Failure,merged,0,0,0,0,0,No Failure
4395,L51574,L,302.2,310.0,1483,48.7,20,0,No Failure,merged,0,0,0,0,0,No Failure
7219,H36632,H,299.9,309.8,1400,48.7,119,0,No Failure,merged,0,0,0,0,0,No Failure
7773,H37186,H,300.3,311.5,1464,41.0,29,0,No Failure,merged,0,0,0,0,0,No Failure
7046,M21905,M,300.7,310.6,1609,27.6,108,0,No Failure,merged,0,0,0,0,0,No Failure
8385,L55564,L,298.8,309.7,1450,43.1,63,0,No Failure,merged,0,0,0,0,0,No Failure
1144,L48323,L,297.0,307.9,1479,39.2,151,0,No Failure,merged,0,0,0,0,0,No Failure
3335,M18194,M,301.6,310.8,1548,34.2,143,0,No Failure,merged,0,0,0,0,0,No Failure
339,L47518,L,297.5,308.2,1563,38.2,15,0,No Failure,merged,0,0,0,0,0,No Failure
1195,M16054,M,297.0,308.1,1507,43.1,51,0,No Failure,merged,0,0,0,0,0,No Failure
2479,M17338,M,298.9,308.5,1456,50.0,156,0,No Failure,merged,0,0,0,0,0,No Failure
2135,L49314,L,299.3,309.0,1473,46.3,146,0,No Failure,merged,0,0,0,0,0,No Failure
5673,H35086,H,302.1,311.6,1701,26.2,46,0,No Failure,merged,0,0,0,0,0,No Failure
1471,L48650,L,298.5,309.7,1437,42.6,120,0,No Failure,merged,0,0,0,0,0,No Failure
2168,H31581,H,299.6,309.1,1588,41.3,0,0,No Failure,merged,0,0,0,0,0,No Failure
3143,L50322,L,300.6,310.0,1658,34.7,88,0,No Failure,merged,0,0,0,0,0,No Failure
1939,L49118,L,298.1,307.9,1517,40.8,50,0,No Failure,merged,0,0,0,0,0,No Failure
6167,H35580,H,300.9,310.7,1403,40.6,207,0,No Failure,merged,0,0,0,0,0,No Failure
1778,H31191,H,298.6,308.2,1555,36.8,36,0,No Failure,merged,0,0,0,0,0,No Failure
2778,L49957,L,300.1,309.4,1464,41.7,30,0,No Failure,merged,0,0,0,0,0,No Failure
9256,L56435,L,298.2,309.0,1651,31.5,197,0,No Failure,merged,0,0,0,0,0,No Failure
5269,L52448,L,303.4,312.9,1389,54.1,109,0,No Failure,merged,0,0,0,0,0,No Failure
4998,M19857,M,303.6,312.8,2659,11.4,26,1,Power Failure,merged,0,0,1,0,0,Power Failure
3351,L50530,L,301.4,310.8,1285,62.6,183,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
7718,L54897,L,300.5,311.6,1365,53.0,85,0,No Failure,merged,0,0,0,0,0,No Failure
1165,L48344,L,297.1,308.1,1754,30.3,206,0,No Failure,merged,0,0,0,0,0,No Failure
213,H29626,H,298.4,308.7,1344,52.9,130,0,No Failure,merged,0,0,0,0,0,No Failure
9824,M24683,M,298.5,309.3,1488,43.7,189,0,No Failure,merged,0,0,0,0,0,No Failure
6045,M20904,M,300.8,310.9,1522,41.7,115,0,No Failure,merged,0,0,0,0,0,No Failure
1380,L48559,L,298.7,310.1,1620,34.8,112,0,No Failure,merged,0,0,0,0,0,No Failure
8167,L55346,L,299.7,311.1,1603,31.4,141,0,No Failure,merged,0,0,0,0,0,No Failure
6891,M21750,M,300.9,311.4,1532,41.5,126,0,No Failure,merged,0,0,0,0,0,No Failure
3595,M18454,M,301.6,310.4,1452,45.7,164,0,No Failure,merged,0,0,0,0,0,No Failure
6836,L54015,L,301.0,310.9,1809,25.7,192,0,No Failure,merged,0,0,0,0,0,No Failure
1467,L48646,L,298.7,309.8,1365,50.5,111,0,No Failure,merged,0,0,0,0,0,No Failure
8774,L55953,L,297.5,308.6,1585,37.6,2,0,No Failure,merged,0,0,0,0,0,No Failure
1584,L48763,L,298.2,308.4,1310,61.0,189,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
7111,M21970,M,300.8,310.4,1518,36.0,59,0,No Failure,merged,0,0,0,0,0,No Failure
5429,L52608,L,302.7,312.4,1453,47.3,62,0,No Failure,merged,0,0,0,0,0,No Failure
7152,H36565,H,300.2,309.9,1906,22.9,165,0,No Failure,merged,0,0,0,0,0,No Failure
1793,M16652,M,298.1,307.7,1445,48.0,73,0,No Failure,merged,0,0,0,0,0,No Failure
1480,L48659,L,298.2,309.3,1355,43.8,142,0,No Failure,merged,0,0,0,0,0,No Failure
4720,M19579,M,303.4,311.7,1690,34.9,189,0,No Failure,merged,0,0,0,0,0,No Failure
255,L47434,L,298.0,308.2,1514,37.9,9,0,No Failure,merged,0,0,0,0,0,No Failure
1358,L48537,L,298.6,309.9,1461,45.7,49,0,No Failure,merged,0,0,0,0,0,No Failure
7132,M21991,M,300.5,309.8,1410,44.4,111,0,No Failure,merged,0,0,0,0,0,No Failure
7523,L54702,L,300.1,311.5,1334,54.0,26,0,No Failure,merged,0,0,0,0,0,No Failure
6526,L53705,L,301.1,310.4,1312,73.6,49,1,Power Failure,merged,0,0,1,0,0,Power Failure
3920,H33333,H,302.5,311.5,1655,32.3,142,0,No Failure,merged,0,0,0,0,0,No Failure
8809,L55988,L,297.4,308.6,1446,48.1,88,0,No Failure,merged,0,0,0,0,0,No Failure
1487,M16346,M,298.2,309.2,1524,34.6,161,0,No Failure,merged,0,0,0,0,0,No Failure
4151,L51330,L,301.9,310.4,1610,34.8,71,0,No Failure,merged,0,0,0,0,0,No Failure
1791,L48970,L,298.2,307.9,1847,23.6,69,0,No Failure,merged,0,0,0,0,0,No Failure
3651,L50830,L,302.1,311.4,1446,39.7,95,0,No Failure,merged,0,0,0,0,0,No Failure
1933,M16792,M,298.1,308.0,1686,29.3,35,0,No Failure,merged,0,0,0,0,0,No Failure
8843,L56022,L,297.3,308.7,1492,43.6,189,0,No Failure,merged,0,0,0,0,0,No Failure
6434,L53613,L,300.3,309.9,1570,34.0,31,0,No Failure,merged,0,0,0,0,0,No Failure
4152,M19011,M,301.9,310.4,1373,48.0,73,1,Heat Dissipation Failure,merged,0,1,0,0,0,Heat Dissipation Failure
6795,L53974,L,301.3,310.8,1428,55.2,88,0,No Failure,merged,0,0,0,0,0,No Failure
8673,L55852,L,297.5,308.8,1312,50.3,159,0,No Failure,merged,0,0,0,0,0,No Failure
2224,L49403,L,299.6,309.0,1413,48.5,153,0,No Failure,merged,0,0,0,0,0,No Failure
496,H29909,H,297.5,309.3,1459,49.7,201,0,No Failure,merged,0,0,0,0,0,No Failure
6407,L53586,L,300.2,309.8,1526,45.6,175,0,No Failure,merged,0,0,0,0,0,No Failure
5603,L52782,L,302.9,312.1,1334,54.7,88,0,No Failure,merged,0,0,0,0,0,No Failure
7398,L54577,L,299.7,310.6,1737,26.1,144,0,No Failure,merged,0,0,0,0,0,No Failure
3442,L50621,L,301.4,310.4,1559,39.4,199,0,No Failure,merged,0,0,0,0,0,No Failure
5400,H34813,H,302.8,312.4,1411,53.8,246,1,Overstrain Failure,merged,0,0,0,1,0,Overstrain Failure
4381,L51560,L,301.9,309.6,1410,49.0,223,0,No Failure,merged,0,0,0,0,0,No Failure
3174,L50353,L,300.3,309.6,1624,32.6,175,0,No Failure,merged,0,0,0,0,0,No Failure
7181,M22040,M,300.2,310.2,1628,30.3,27,0,No Failure,merged,0,0,0,0,0,No Failure
1718,L48897,L,298.2,307.6,1369,54.5,82,0,No Failure,merged,0,0,0,0,0,No Failure
3241,L50420,L,300.9,309.5,1612,35.2,124,0,No Failure,merged,0,0,0,0,0,No Failure
9962,L57141,L,298.2,307.9,1399,54.9,139,0,No Failure,merged,0,0,0,0,0,No Failure
4257,M19116,M,302.6,311.0,1591,33.9,119,0,No Failure,merged,0,0,0,0,0,No Failure
1754,L48933,L,298.2,307.5,1470,51.3,180,0,No Failure,merged,0,0,0,0,0,No Failure
8016,M22875,M,301.0,312.0,1558,37.5,190,0,No Failure,merged,0,0,0,0,0,No Failure
6036,M20895,M,300.6,310.9,1702,30.3,91,0,No Failure,merged,0,0,0,0,0,No Failure
8242,M23101,M,298.9,310.2,2099,20.0,98,0,No Failure,merged,0,0,0,0,0,No Failure
9639,H39052,H,299.3,310.4,1393,44.9,162,0,No Failure,merged,0,0,0,0,0,No Failure
1682,M16541,M,297.8,307.3,1804,26.0,222,0,No Failure,merged,0,0,0,0,0,No Failure
4200,M19059,M,302.5,311.1,1638,32.0,198,0,No Failure,merged,0,0,0,0,0,No Failure
3831,L51010,L,302.3,310.9,1891,22.7,135,0,No Failure,merged,0,0,0,0,0,No Failure
1720,L48899,L,298.2,307.7,1503,38.3,87,0,No Failure,merged,0,0,0,0,0,No Failure
7776,L54955,L,300.3,311.5,1663,33.6,38,0,No Failure,merged,0,0,0,0,0,No Failure
4350,L51529,L,301.9,309.7,1595,31.4,133,0,No Failure,merged,0,0,0,0,0,No Failure
7608,M22467,M,300.5,311.3,1468,41.1,34,0,No Failure,merged,0,0,0,0,0,No Failure
1266,L48445,L,297.9,309.4,1558,35.7,39,0,No Failure,merged,0,0,0,0,0,No Failure
3176,L50355,L,300.3,309.6,1468,44.7,179,0,No Failure,merged,0,0,0,0,0,No Failure
248,L47427,L,298.0,308.2,1469,45.5,214,0,No Failure,merged,0,0,0,0,0,No Failure
4448,M19307,M,302.5,310.3,1488,41.8,160,0,No Failure,merged,0,0,0,0,0,No Failure
2515,L49694,L,298.9,308.6,2069,18.7,27,0,No Failure,merged,0,0,0,0,0,No Failure
6948,M21807,M,300.7,311.3,1562,37.1,58,0,No Failure,merged,0,0,0,0,0,No Failure
2942,M17801,M,300.7,309.6,1996,19.8,203,1,Tool Wear Failure,merged,1,0,0,0,0,Tool Wear Failure
3065,M17924,M,300.1,309.1,1731,30.4,92,0,No Failure,merged,0,0,0,0,0,No Failure
7720,H37133,H,300.6,311.7,1535,33.3,92,0,No Failure,merged,0,0,0,0,0,No Failure
4129,L51308,L,301.9,310.4,1708,24.8,17,0,No Failure,merged,0,0,0,0,0,No Failure
4675,L51854,L,303.4,311.5,1414,44.8,71,0,No Failure,merged,0,0,0,0,0,No Failure
3083,M17942,M,300.0,309.3,1407,43.9,138,0,No Failure,merged,0,0,0,0,0,No Failure
2878,M17737,M,300.5,309.4,1655,32.1,37,0,No Failure,merged,0,0,0,0,0,No Failure
8446,M23305,M,298.6,310.0,1541,36.9,12,0,No Failure,merged,0,0,0,0,0,No Failure
4439,L51618,L,302.4,310.1,1418,52.3,141,0,No Failure,merged,0,0,0,0,0,No Failure
3374,L50553,L,301.4,310.7,1568,35.2,23,0,No Failure,merged,0,0,0,0,0,No Failure
1909,L49088,L,297.9,307.6,1977,20.2,182,0,No Failure,merged,0,0,0,0,0,No Failure
6162,L53341,L,301.0,310.9,1479,44.3,194,0,No Failure,merged,0,0,0,0,0,No Failure
7889,L55068,L,300.7,312.3,1577,33.2,100,0,No Failure,merged,0,0,0,0,0,No Failure
7450,L54629,L,300.3,311.8,1418,45.9,53,0,No Failure,merged,0,0,0,0,0,No Failure
4227,L51406,L,302.1,310.8,1596,37.1,43,0,No Failure,merged,0,0,0,0,0,No Failure
2710,L49889,L,299.6,309.1,1641,35.8,81,0,No Failure,merged,0,0,0,0,0,No Failure
1821,L49000,L,298.1,307.5,1493,43.7,153,0,No Failure,merged,0,0,0,0,0,No Failure
